event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
14316766285,true,2016-01-10 04:37:00.000,-68.69,3.529,"solar-geolocator","Setophaga petechia","139-Tag","139","Yellow Warler_Witynski"
14316766286,true,2016-01-10 16:50:00.000,-68.69,3.562,"solar-geolocator","Setophaga petechia","139-Tag","139","Yellow Warler_Witynski"
14316766287,true,2016-01-11 04:32:00.000,-68.7,3.635,"solar-geolocator","Setophaga petechia","139-Tag","139","Yellow Warler_Witynski"
14316766288,true,2016-01-11 16:48:00.000,-68.75,3.86,"solar-geolocator","Setophaga petechia","139-Tag","139","Yellow Warler_Witynski"
14316989083,true,2015-06-16 20:57:00.000,-87.71,42.78,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989084,true,2015-06-17 04:45:00.000,-87.72,42.81,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989085,true,2015-06-17 20:55:00.000,-87.73,42.81,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989086,true,2015-06-18 04:46:00.000,-87.79,42.84,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989087,true,2015-06-18 20:52:00.000,-87.77,42.86,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989088,true,2015-06-19 04:48:00.000,-87.85,42.87,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989089,true,2015-06-19 20:55:00.000,-87.94,42.95,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989090,true,2015-06-20 04:38:00.000,-87.94,42.94,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989091,true,2015-06-20 20:45:00.000,-87.96,43.05,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989092,true,2015-06-21 04:48:00.000,-88.02,43.24,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989093,true,2015-06-21 20:56:00.000,-88.03,43.36,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989094,true,2015-06-22 04:45:00.000,-88.14,43.55,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989095,true,2015-06-22 20:52:00.000,-88.21,43.66,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989096,true,2015-06-23 04:42:00.000,-88.17,43.75,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989097,true,2015-06-23 20:52:00.000,-88.11,43.77,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989098,true,2015-06-24 04:45:00.000,-88.17,44.0,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989099,true,2015-06-24 21:00:00.000,-88.64,43.93,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989100,true,2015-06-25 05:07:00.000,-88.64,43.53,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989101,true,2015-06-25 20:55:00.000,-88.3,43.44,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989102,true,2015-06-26 04:55:00.000,-88.2,43.52,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989103,true,2015-06-26 20:51:00.000,-88.21,43.5,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989104,true,2015-06-27 04:50:00.000,-88.23,43.51,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989105,true,2015-06-27 20:55:00.000,-88.24,43.48,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989106,true,2015-06-28 04:48:00.000,-88.25,43.47,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989107,true,2015-06-28 21:00:00.000,-88.24,43.46,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989108,true,2015-06-29 04:53:00.000,-88.28,43.48,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989109,true,2015-06-29 20:56:00.000,-88.3,43.49,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989110,true,2015-06-30 04:52:00.000,-88.3,43.5,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989111,true,2015-06-30 20:56:00.000,-88.3,43.49,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989112,true,2015-07-01 04:53:00.000,-88.31,43.5,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989113,true,2015-07-01 20:55:00.000,-88.3,43.5,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989114,true,2015-07-02 04:47:00.000,-88.31,43.5,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989115,true,2015-07-02 20:56:00.000,-88.32,43.49,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989116,true,2015-07-03 04:53:00.000,-88.31,43.49,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989117,true,2015-07-03 20:53:00.000,-88.32,43.5,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989118,true,2015-07-04 04:53:00.000,-88.34,43.5,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989119,true,2015-07-04 20:52:00.000,-88.35,43.52,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989120,true,2015-07-05 04:57:00.000,-88.35,43.53,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989121,true,2015-07-05 20:56:00.000,-88.36,43.56,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989122,true,2015-07-06 04:57:00.000,-88.33,43.57,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989123,true,2015-07-06 20:46:00.000,-88.33,43.58,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989124,true,2015-07-07 05:12:00.000,-88.33,43.58,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989125,true,2015-07-07 20:53:00.000,-88.33,43.59,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989126,true,2015-07-08 05:02:00.000,-88.32,43.59,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989127,true,2015-07-08 20:37:00.000,-88.32,43.58,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989128,true,2015-07-09 05:07:00.000,-88.32,43.58,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989129,true,2015-07-09 20:52:00.000,-88.31,43.58,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989130,true,2015-07-10 05:06:00.000,-88.3,43.59,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989131,true,2015-07-10 20:46:00.000,-88.3,43.59,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989132,true,2015-07-11 05:00:00.000,-88.3,43.59,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989133,true,2015-07-11 20:45:00.000,-88.31,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989134,true,2015-07-12 05:02:00.000,-88.3,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989135,true,2015-07-12 20:44:00.000,-88.3,43.6,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989136,true,2015-07-13 05:26:00.000,-88.3,43.6,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989137,true,2015-07-13 20:34:00.000,-88.3,43.6,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989138,true,2015-07-14 05:05:00.000,-88.29,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989139,true,2015-07-14 20:49:00.000,-88.3,43.6,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989140,true,2015-07-15 05:05:00.000,-88.29,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989141,true,2015-07-15 20:39:00.000,-88.3,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989142,true,2015-07-16 05:10:00.000,-88.3,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989143,true,2015-07-16 20:39:00.000,-88.31,43.62,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989144,true,2015-07-17 05:11:00.000,-88.3,43.62,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989145,true,2015-07-17 20:43:00.000,-88.3,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989146,true,2015-07-18 05:10:00.000,-88.29,43.62,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989147,true,2015-07-18 20:50:00.000,-88.29,43.62,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989148,true,2015-07-19 04:58:00.000,-88.29,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989149,true,2015-07-19 20:45:00.000,-88.29,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989150,true,2015-07-20 05:11:00.000,-88.29,43.62,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989151,true,2015-07-20 20:42:00.000,-88.29,43.62,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989152,true,2015-07-21 05:13:00.000,-88.29,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989153,true,2015-07-21 20:41:00.000,-88.29,43.62,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989154,true,2015-07-22 05:17:00.000,-88.29,43.62,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989155,true,2015-07-22 20:36:00.000,-88.29,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989156,true,2015-07-23 05:17:00.000,-88.28,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989157,true,2015-07-23 20:46:00.000,-88.28,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989158,true,2015-07-24 05:23:00.000,-88.28,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989159,true,2015-07-24 20:47:00.000,-88.27,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989160,true,2015-07-25 05:12:00.000,-88.26,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989161,true,2015-07-25 20:36:00.000,-88.26,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989162,true,2015-07-26 05:17:00.000,-88.25,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989163,true,2015-07-26 20:34:00.000,-88.25,43.62,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989164,true,2015-07-27 05:13:00.000,-88.24,43.6,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989165,true,2015-07-27 20:39:00.000,-88.28,43.59,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989166,true,2015-07-28 05:17:00.000,-88.29,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989167,true,2015-07-28 20:37:00.000,-88.29,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989168,true,2015-07-29 05:31:00.000,-88.29,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989169,true,2015-07-29 20:40:00.000,-88.29,43.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989170,true,2015-07-30 05:22:00.000,-88.29,43.63,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989171,true,2015-07-30 20:34:00.000,-88.29,43.63,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989172,true,2015-07-31 05:23:00.000,-88.29,43.66,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989173,true,2015-07-31 20:33:00.000,-88.31,43.7,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989174,true,2015-08-01 05:27:00.000,-88.31,43.7,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989175,true,2015-08-01 20:32:00.000,-88.32,43.64,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989176,true,2015-08-02 05:31:00.000,-88.33,43.64,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989177,true,2015-08-02 20:28:00.000,-88.34,43.64,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989178,true,2015-08-03 05:23:00.000,-88.35,43.64,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989179,true,2015-08-03 20:28:00.000,-88.33,43.65,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989180,true,2015-08-04 05:30:00.000,-88.34,43.66,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989181,true,2015-08-04 20:24:00.000,-88.32,43.66,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989182,true,2015-08-05 05:34:00.000,-88.32,43.7,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989183,true,2015-08-05 20:25:00.000,-88.34,43.71,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989184,true,2015-08-06 05:30:00.000,-88.3,43.73,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989185,true,2015-08-06 20:14:00.000,-88.3,43.75,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989186,true,2015-08-07 05:27:00.000,-88.2,44.91,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989187,true,2015-08-07 20:25:00.000,-88.16,44.93,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989188,true,2015-08-08 05:28:00.000,-88.12,45.03,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989189,true,2015-08-08 20:14:00.000,-88.1,45.07,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989190,true,2015-08-09 05:34:00.000,-86.81,44.9,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989191,true,2015-08-09 20:08:00.000,-86.94,44.89,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989192,true,2015-08-10 05:40:00.000,-87.17,42.55,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989193,true,2015-08-10 20:23:00.000,-87.21,42.36,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989194,true,2015-08-11 05:34:00.000,-87.19,42.3,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989195,true,2015-08-11 20:17:00.000,-87.19,42.3,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989196,true,2015-08-12 05:41:00.000,-87.17,42.22,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989197,true,2015-08-12 20:14:00.000,-87.18,42.23,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989198,true,2015-08-13 05:33:00.000,-86.93,42.55,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989199,true,2015-08-13 20:14:00.000,-86.95,42.56,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989200,true,2015-08-14 05:49:00.000,-86.93,42.57,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989201,true,2015-08-14 19:54:00.000,-86.93,42.57,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989202,true,2015-08-15 05:41:00.000,-86.93,42.55,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989203,true,2015-08-15 20:04:00.000,-86.92,42.55,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989204,true,2015-08-16 05:44:00.000,-86.93,42.56,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989205,true,2015-08-16 20:12:00.000,-86.93,42.56,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989206,true,2015-08-17 05:41:00.000,-86.92,42.56,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989207,true,2015-08-17 19:58:00.000,-86.94,42.57,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989208,true,2015-08-18 06:01:00.000,-86.94,42.57,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989209,true,2015-08-18 19:47:00.000,-87.05,42.61,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989210,true,2015-08-19 05:58:00.000,-86.59,42.13,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989211,true,2015-08-19 20:04:00.000,-86.6,42.14,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989212,true,2015-08-20 05:48:00.000,-86.59,42.15,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989213,true,2015-08-20 20:07:00.000,-86.6,42.16,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989214,true,2015-08-21 05:43:00.000,-86.5,42.06,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989215,true,2015-08-21 20:03:00.000,-86.52,42.12,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989216,true,2015-08-22 05:54:00.000,-87.82,42.33,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989217,true,2015-08-22 20:00:00.000,-87.82,42.34,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989218,true,2015-08-23 05:52:00.000,-87.82,42.34,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989219,true,2015-08-23 19:57:00.000,-87.82,42.37,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989220,true,2015-08-24 05:51:00.000,-87.82,42.42,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989221,true,2015-08-24 19:47:00.000,-91.53,41.9,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989222,true,2015-08-25 05:48:00.000,-91.53,41.66,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989223,true,2015-08-25 19:50:00.000,-91.58,41.57,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989224,true,2015-08-26 06:12:00.000,-91.69,41.48,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989225,true,2015-08-26 19:54:00.000,-91.71,41.41,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989226,true,2015-08-27 06:16:00.000,-91.7,41.42,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989227,true,2015-08-27 19:51:00.000,-91.81,41.3,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989228,true,2015-08-28 06:10:00.000,-91.89,41.3,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989229,true,2015-08-28 19:54:00.000,-91.78,41.29,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989230,true,2015-08-29 06:12:00.000,-91.86,40.5,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989231,true,2015-08-29 19:52:00.000,-92.36,40.45,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989232,true,2015-08-30 06:15:00.000,-91.82,39.8,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989233,true,2015-08-30 19:50:00.000,-91.8,39.77,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989234,true,2015-08-31 06:13:00.000,-91.52,38.6,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989235,true,2015-08-31 19:52:00.000,-91.48,38.44,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989236,true,2015-09-01 06:20:00.000,-91.32,38.25,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989237,true,2015-09-01 19:49:00.000,-91.3,38.1,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989238,true,2015-09-02 06:21:00.000,-91.26,38.02,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989239,true,2015-09-02 19:50:00.000,-91.18,37.91,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989240,true,2015-09-03 06:22:00.000,-91.26,37.67,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989241,true,2015-09-03 19:34:00.000,-87.56,31.46,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989242,true,2015-09-04 06:06:00.000,-86.48,29.9,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989243,true,2015-09-04 19:30:00.000,-87.78,23.66,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989244,true,2015-09-05 06:26:00.000,-88.14,22.6,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989245,true,2015-09-05 19:21:00.000,-88.17,21.01,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989246,true,2015-09-06 06:31:00.000,-88.61,19.69,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989247,true,2015-09-06 19:21:00.000,-88.58,19.51,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989248,true,2015-09-07 06:26:00.000,-88.62,19.37,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989249,true,2015-09-07 19:17:00.000,-88.63,19.29,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989250,true,2015-09-08 06:31:00.000,-88.63,19.28,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989251,true,2015-09-08 19:06:00.000,-88.64,19.28,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989252,true,2015-09-09 06:28:00.000,-88.66,19.25,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989253,true,2015-09-09 19:12:00.000,-88.67,19.21,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989254,true,2015-09-10 06:36:00.000,-88.69,19.16,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989255,true,2015-09-10 19:15:00.000,-88.69,19.16,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989256,true,2015-09-11 06:29:00.000,-88.62,19.02,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989257,true,2015-09-11 19:19:00.000,-88.6,18.93,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989258,true,2015-09-12 06:25:00.000,-88.47,18.75,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989259,true,2015-09-12 19:14:00.000,-87.77,17.66,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989260,true,2015-09-13 06:26:00.000,-86.9,16.34,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989261,true,2015-09-13 19:05:00.000,-85.94,14.78,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989262,true,2015-09-14 06:27:00.000,-85.74,14.44,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989263,true,2015-09-14 19:02:00.000,-85.76,14.47,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989264,true,2015-09-15 06:22:00.000,-85.77,14.46,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989265,true,2015-09-15 19:02:00.000,-85.78,14.49,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989266,true,2015-09-16 06:15:00.000,-85.78,14.5,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989267,true,2015-09-16 18:56:00.000,-85.75,14.44,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989268,true,2015-09-17 06:24:00.000,-85.71,14.4,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989269,true,2015-09-17 18:56:00.000,-85.68,14.31,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989270,true,2015-09-18 06:21:00.000,-85.6,14.17,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989271,true,2015-09-18 18:44:00.000,-85.5,14.04,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989272,true,2015-09-19 06:18:00.000,-85.43,13.96,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989273,true,2015-09-19 18:55:00.000,-85.3,13.8,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
14316989274,true,2015-09-20 06:24:00.000,-85.16,13.64,"solar-geolocator","Setophaga petechia","144-Tag","144","Yellow Warler_Witynski"
